Item,Sentence,surprisal_at_strong,predicted_token
134169:64,"maybe to you and i who  have grown up in some in, uh, uh, some more beautiful parts of the country, uh, i think that, that, uh, we become a little more aware , uh, rather quickly of, of what 's happening with air pollution and how, uh, how horrible it really is .",9.558454513549805,all all
164073:37,"and we weren't aware of it, and just slipped on some black ice and went into another car,",13.40726089477539,enough
165280:27,well it sounds like you've had some good experiences with that,11.360359191894531,all
106437:19,but i think that at some times it can be the right thing to do,13.990398406982422,all
14653:39,"and i went because my dad can usually get a hold of some free tickets, because a lot of those doctors have season tickets,",11.233336448669434,all
169898:50,"do you think that in the case of the one that you've actually had some experience with , that the people who  operate it seem  to have, what you'd perceive of  as genuine concern.",13.33251953125,enough
166634:38,"oh, here's  an easy way to make some money .",14.467314720153809,all
98932:25,"that, those are some important points.",14.88564395904541,all
166971:48,"um, s-, s-, naturally some, some things you just can't find  in your local k-mart or, or, uh, bryn mawr stereo dealer.",8.849104881286621,all all
6395:54,"well, you know, t i, you know, t i offers some good stuff",12.517406463623047,all
24421:69,"and it, and if it's possible even get some experience at it or at least watch some people do it.",10.113147735595703,all all
30438:27,"and, you know, it's got some stuff on it.",14.094588279724121,all
165750:14,"i've driven some, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",8.861689567565918,all
46244:16,"some, some places do have guard gates that you have  to get through , or electronic access gates and things like that.",9.569208145141602,all all
15261:95,"i think that maybe that's why some people do it  is, uh, to see the other cultures or, you know and some of that.",10.803685188293457,all all
89580:13,and i enjoy some of the michael j. fox movies.,14.917741775512695,all
137317:74,"do they still have the, uh, the scenic, uh, roadways that  cut through the center of some of those trees.",12.287134170532227,all
3226:17,"like, give me some examples.",11.381247520446777,all
94280:31,"for all the inside parts you brown hamburger and put some, um, tomato sauce in it,",11.88463306427002,enough
96724:27,"so, there are some, some strides  to be made  there.",6.82178258895874,all all
171931:87,"that you miss   sitting home in your parlor, you know, uh, with, with a six pack of beer and some, uh, potato chips, you know",10.2130708694458,all
48103:10,they need some attention.,15.209383010864258,all
38063:54,"it's basically just data entry and running, you know, some, some software",9.386466979980469,all all
29177:102,"they need  to put some sternness back into the, into the teachers and let them be able  to, uh, get the old whip out and get some discipline.",12.568341255187988,enough enough
40705:25,"we all need that time, just some quiet time  to wind down from the day .",11.130406379699707,enough
6414:31,"uh, i can see some, some potential changes that  probably are, are, would not cost very much but might, uh, make things a little easier. such as offering a, a smorgasbord. having a larger variety of benefits",9.601097106933594,all all
166085:182,"and then, sometimes i, i often, uh, find that maybe there's so many different things available to us. yo-, a microwave, a v c r, a answering machine a, you know, a special, a dishwasher, uh, a refrigerator and some of those items, um, for the, for the, uh,",12.041420936584473,all all
138155:36,and i kind of drew up some simple plans to make some book shelves,10.470295906066895,all all
85965:39,"and, and, uh,, i think some different things  could come from what 's happened , than what we expect .",10.59677791595459,all
38581:37,but that has a little bit  to do with some of the things that i read .,14.751096725463867,all
27808:28,i find it  very interesting that some television shows that i enjoy  i particularly like the music.,11.40341567993164,all
159110:25,"and i think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars.",11.826249122619629,all
138174:28,"and, uh, sounds like you got some real nice tools, too.",8.964546203613281,really
171967:54,"i, i kind of agree with that, because i think in some cases, uh, the jury may not even have, the information about other crimes the person has committed .",11.608739852905273,all
53690:14,"you've got some kids that 'll pick up on it in the first three minutes you're talking about it ,",9.806093215942383,enough
25010:18,"uh, we also have some two year college.",13.66873550415039,all
8884:22,so i guess i get some of both.,11.82120132446289,all
82021:22,"um, we've actually had some warnings in, uh, raleigh uh, on air pollution.",11.154980659484863,all
138291:137,"i'd, i'd kind of like  to, to look at equipment like a lathe or like you say, a table saw and some of those things that  would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth",9.313904762268066,all all
74560:83,"and then i would provide, uh, use the money that we've paying them   to, uh, provide some special help in training and particularly, uh, mentor teachers  to work with the beginning teachers and the teachers who  may have been at it a long time but have been making the same mistakes for a long time.",14.723885536193848,all
19161:75,"the evidence is that, uh, you know, he's, he's let some, some stuff  go, you know, the east german situation.",9.131363868713379,all all
106391:27,this is going  to give me some more places to go .,10.003908157348633,all
24959:32,"maybe we do, we need some more catholic schools,",9.423164367675781,enough
85193:35,"likewise, we, uh, we do some projects every now and then.",12.686901092529297,all
121941:10,"they have some delicious, delicious things,",10.701967239379883,all
147067:15,"i know that some of the schools they have, uh, country western day or something like that one, you know, or tacky day,",11.254764556884766,all any
143578:37,"you must see kids with real significant problems, uh, in some cases.",11.560470581054688,all
123812:31,"uh, it, there's some trees like the oaks,",10.901214599609375,all
167299:10,they had some property there,14.246940612792969,all
103701:14,"we'll have some interesting discussion, i guess .",13.320435523986816,all
69750:37,"so you ha-, you have been to some family reunions, perhaps.",10.740052223205566,all
121775:50,"um, maybe some rolls and, um, i guess  some, uh, some rice or something like that.",9.779730796813965,all all all much
24421:47,"and it, and if it's possible even get some experience at it or at least watch some people do it.",10.113147735595703,all all
83966:23,it was starting  to burn some oil.,16.556669235229492,enough
157049:37,"well, i, i think on some of it, you have  to say someone's responsible for his actions.",11.578795433044434,all all
46132:24,"if you get  to watch some of these,",13.235593795776367,all
108856:37,"you can't understand what they're saying  on some of those songs which  probably is just as well on some of them, too.",11.381596565246582,all all
37616:97,"it seems that what you really need  to do   to win though, is to have a team that  has reasonable talent and has some people that  have, have, have real breakthrough years.",10.924104690551758,all
147613:4,some people say oh the boys shouldn't have  to do those jobs. the inside jobs.,11.062570571899414,all
174455:135,"the only commitments that they're interested in  making  or even talking about  are ones for flash value like, uh, the trip to mars. which  is, would, would produce some useful scientific research and so forth,",16.482975006103516,all
7265:10,"we did some remodeling when we bought a house ,",13.516140937805176,all
99956:17,"christmas time, uh, some of our relatives would come up from alabama,",12.390728950500488,all
170937:25,"and they finding, in some cases they're finding it 's just not worth it to work because it's all going out in daycare.",12.023592948913574,all
8865:67,but one of the things that i do  when i've got some spare time  is i do some woodworking.,13.729516983032227,enough all
58800:5,"some of the stuff is good,",16.698841094970703,all
116197:36,"uh, there are supposed  to be, uh, some people f-, moving down here from colorado springs for t i.",11.230384826660156,all
109040:25,"we, we had some friends over as recently as saturday night",9.432997703552246,all
74797:57,"i measured it one time, because i was, uh, we had saw some termites",11.104289054870605,all
7091:13,"and, then, some people they get so wrapped up in them that they find, you know, one day they find, wow, i didn't realize i had this much, you know, i'd spent this much money.",10.04743480682373,all
148456:26,"i, i like some of it, um,",13.915116310119629,all
142083:38,"some, uh, you know, i have some good shots and some bad shots.",9.135231971740723,all all all
57651:63,"i'm convinced that the small v eight like the, the mustang's original two eighty-nine or some of the chevy two eighty-threes, were good little v eight engines that  were not gas guzzlers",9.873269081115723,all
7526:63,the elections where they have that topic  seem  to be a little bit better  attended than some of the other ones.,11.125247955322266,all
68658:19,"but, if there are some people who  don't agree uh, then there must be, it seems  to be there must be at least a reasonable doubt for some people.",9.759414672851562,all all
16570:13,"and, um, some people don't like that, that, film on the pudding",10.173673629760742,all
8867:13,"and i made some, um, candle sconces that you hang  on the...",10.308012962341309,all
125063:17,"and then, um, some other credit cards, like store credit cards, you know, i do have them up there a little bit,",11.402443885803223,all
121793:56,"you know, i want to, i want  to throw some charcoal on the grill and, and throw a steak  on there and some baked potatoes and stuff like that",11.15283489227295,all all
154774:35,"and i think that keeps a lot, some people from  exercising.",12.23827075958252,all
87654:69,"i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",11.335980415344238,all all
62771:99,"and i thought well, if i had, uh, a nic-, a nice little, um, tape recorder, you know, so that i could put some good music on in there for her every once in a while. and then also so that i can, uh, uh, copy, uh, parts off, i, i do some musicals and things like this and if i can copy sections off that i can use  someplace so i figured well this will be good.",13.058084487915039,all all all
163289:195,"and i, i guess i'll do this for, i was doing this for, actually, i was going  to do it for my son so that he could, uh, he, he's in high school, so that he could make some money.",14.259988784790039,enough
37263:24,"i mean, i've done some of both.",12.132568359375,all
32953:43,"and i've got some broccoli, uh, onions some, some radishes and, uh, uh, beets.",9.103608131408691,all all all
23634:28,i imagine in argentina you've got some great foods.,10.944771766662598,all
108521:93,"uh, lot of the shows that, that i've liked  in the past, like, uh, oh, golden girls and, some of them tend  to get so risque,",11.874373435974121,all
67780:49,"and the dog was being house sit , or dog sit , whatever, by some friends of mine down the street,",7.641363620758057,all
168606:48,"not so much because, uh, it's bad per se, although there is some pretty crappy programming",12.824411392211914,all
27798:15,but he does have some things.,11.663909912109375,all
120747:13,something giving you some affection as well.,10.274103164672852,all all
47856:7,"and some of them don't,",11.066082000732422,all
114202:81,"and, uh, they, they promote service on the part of the kids to, to, uh, some of those people.",12.776453971862793,all
23630:11,what are some of your favorite foods .,11.945330619812012,all
87467:20,"uh, she can't eat some cream cheese.",11.948196411132812,all
168976:57,"and they, they at least have, now they have at least some marginally marketable skills and more discipline.",10.024636268615723,all
166762:101,"because, uh, i th-, you know, i think for a lot of people it really is the decision of, do they still have some of their life left.",14.981579780578613,all
123797:41,"i was up, i was up there cutting some firewood this weekend,",14.992400169372559,all
63076:40,and then i went to colorado springs the next week  to do some training at the t i up there.,15.070362091064453,all
54840:11,"how about some of the ads,",14.381701469421387,all
18547:110,"my, my wife and i, we planted on the, on the south side of our, of our house we planted some gardenias.",11.819839477539062,all
7017:34,"well the, the other thing some people are not aware of , is they will use their a, their credit card like their visa or their mastercard for cash",8.742011070251465,all
65258:45,"and i hope we, hope we did them some good, uh, on their little computer dealy.",8.803086280822754,all
15216:13,"like i do some volunteer work here and there,",14.205077171325684,all
13420:11,"i get some of these things  in the mail that i wonder, where in the world did they get my address  or where did they get my name  .",11.887627601623535,enough
80877:63,so you really don't have  to be disrupted for more than about a weekend. if you have some help.,13.227258682250977,all
38947:33,"i was, i was making some little things for christmas,",10.30551528930664,all
154517:48,"and, uh, i was kind of interested  to hear cause they had some people from the e p a and lots of different places",9.638153076171875,all
105338:42,"uh, some people just, uh, i've heard some people just talking in our group of friends that they just feel it's an invasion of privacy and things like that,",9.143999099731445,all all
36611:16,"um, up here some of the state parks are really nice",12.188114166259766,all
22419:43,you didn't get a big kick out of  killing them like some people do.,9.026968002319336,most
54865:37,"so, we're probably going  to like rent those some time and then try  to see godfather part three somewhere.",12.600001335144043,this that
171972:37,"uh, i, i think that in some cases that's considered  to prejudice the current case",12.085554122924805,all
82503:72,"um, i, i was taking a voice i o class and, um, and actually doing some research,",14.763338088989258,all
170188:22,we actually do some work with some people down at georgia tech.,10.96475601196289,all all
19360:7,"and some of the countries that  were forced  in at th-, later dates is the three baltic countries, you know,  came in, in the forties,",11.534366607666016,all
77593:15,what  are some of the things that you did  with your children when they were growing up .,10.74303150177002,all
166799:28,"at least, i mean i think some nursing homes do that.",11.753240585327148,all
17008:76,"i mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it",12.540275573730469,all
118769:33,"i've, i've heard some horrible, horrible stories about high, high school teachers",9.954451560974121,all
148372:13,and i like some of their songs.,13.13884449005127,all
83450:9,"and indeed some juries are no longer twelve people,",12.203595161437988,all
30439:48,"it's got a nice little word processing software on it, you know, and some budgeting type things and stuff.",13.242588996887207,all
46441:47,"i went to the far east, uh, back in october  to do some training for t i",14.57512378692627,all
9762:24,even in for kids watching some of it can be a little violent sometimes and stuff.,9.31718635559082,all all
163122:31,"i think at each wal-mart, they had some recycling dumpsters and things like that, which  now,",10.715697288513184,all
106565:53,"well that's, yeah, that's right that the children have some responsibility   too, to their parents and such, to help decide what s the right thing.",11.190082550048828,all
154338:10,i like some country music.,13.14080810546875,all
138340:30,"i mean i'm sure there's some good ones,",12.251450538635254,all
19284:42,"and i think he's actually, honestly trying  to do some change.",13.320294380187988,all
98822:22,"well, th-, some of that,",12.941977500915527,all
18087:40,i haven't watch any other ones on t v. just on some of the tapes.,13.075387001037598,all
103868:139,"i mean, i'm, i'm not saying i, i think capital murder or capital punishment is the perfect solution in every case, you know, especially because there are some cases when you just don't know",11.960686683654785,all
130065:25,"well, i guess there are some places, uh, in the north, in particular that, uh,  have a real definite way of encouraging you to recycle",9.904617309570312,all
