Item,Sentence,surprisal_at_strong,predicted_token
73755:84,"people are being a little more, oh, i don't know, a little le-, a little less bigoted in some ways,",6.906604766845703,all
113957:66,"man our cr-, our, uh, prisons are so crowded that, uh, they can commit some pretty serious crimes and be set  free within a year to two.",9.067651748657227,all
35674:29,and so she's going  to get some money for that and take some money from the bank and then try  to make as much down payment as possible  to keep the monthly payment low.,2.6063146591186523,enough all
134169:64,"maybe to you and i who  have grown up in some in, uh, uh, some more beautiful parts of the country, uh, i think that, that, uh, we become a little more aware , uh, rather quickly of, of what 's happening with air pollution and how, uh, how horrible it really is .",5.041599273681641,all all
164073:37,"and we weren't aware of it, and just slipped on some black ice and went into another car,",2.707477569580078,enough
165280:27,well it sounds like you've had some good experiences with that,7.068127632141113,all
106437:19,but i think that at some times it can be the right thing to do,10.381568908691406,all
14653:39,"and i went because my dad can usually get a hold of some free tickets, because a lot of those doctors have season tickets,",6.424581050872803,all
169898:50,"do you think that in the case of the one that you've actually had some experience with , that the people who  operate it seem  to have, what you'd perceive of  as genuine concern.",3.509098768234253,enough
166634:38,"oh, here's  an easy way to make some money .",3.1463561058044434,all
98932:25,"that, those are some important points.",11.67300796508789,all
166971:48,"um, s-, s-, naturally some, some things you just can't find  in your local k-mart or, or, uh, bryn mawr stereo dealer.",4.4459052085876465,all all
6395:54,"well, you know, t i, you know, t i offers some good stuff",3.528001308441162,all
24421:69,"and it, and if it's possible even get some experience at it or at least watch some people do it.",3.002089262008667,all all
30438:27,"and, you know, it's got some stuff on it.",1.7434117794036865,all
165750:14,"i've driven some, uh, tauruses  over the last couple of years when i've been on business trips . uh, as rental cars.",5.373824596405029,all
46244:16,"some, some places do have guard gates that you have  to get through , or electronic access gates and things like that.",7.804470539093018,all all
15261:95,"i think that maybe that's why some people do it  is, uh, to see the other cultures or, you know and some of that.",8.286012649536133,all all
89580:13,and i enjoy some of the michael j. fox movies.,9.00125789642334,all
137317:74,"do they still have the, uh, the scenic, uh, roadways that  cut through the center of some of those trees.",7.276266574859619,all
3226:17,"like, give me some examples.",7.141950607299805,all
94280:31,"for all the inside parts you brown hamburger and put some, um, tomato sauce in it,",1.833311676979065,enough
96724:27,"so, there are some, some strides  to be made  there.",4.607592582702637,all all
171931:87,"that you miss   sitting home in your parlor, you know, uh, with, with a six pack of beer and some, uh, potato chips, you know",2.665328025817871,all
48103:10,they need some attention.,4.1402201652526855,all
38063:54,"it's basically just data entry and running, you know, some, some software",4.6738715171813965,all all
29177:102,"they need  to put some sternness back into the, into the teachers and let them be able  to, uh, get the old whip out and get some discipline.",2.6531872749328613,enough enough
40705:25,"we all need that time, just some quiet time  to wind down from the day .",1.6697498559951782,enough
6414:31,"uh, i can see some, some potential changes that  probably are, are, would not cost very much but might, uh, make things a little easier. such as offering a, a smorgasbord. having a larger variety of benefits",5.7276811599731445,all all
166085:182,"and then, sometimes i, i often, uh, find that maybe there's so many different things available to us. yo-, a microwave, a v c r, a answering machine a, you know, a special, a dishwasher, uh, a refrigerator and some of those items, um, for the, for the, uh,",8.85567569732666,all all
138155:36,and i kind of drew up some simple plans to make some book shelves,4.831984519958496,all all
85965:39,"and, and, uh,, i think some different things  could come from what 's happened , than what we expect .",7.712262153625488,all
38581:37,but that has a little bit  to do with some of the things that i read .,7.357550144195557,all
27808:28,i find it  very interesting that some television shows that i enjoy  i particularly like the music.,10.56189250946045,all
159110:25,"and i think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars.",8.907930374145508,all
138174:28,"and, uh, sounds like you got some real nice tools, too.",4.76889181137085,really
171967:54,"i, i kind of agree with that, because i think in some cases, uh, the jury may not even have, the information about other crimes the person has committed .",12.29074764251709,all
53690:14,"you've got some kids that 'll pick up on it in the first three minutes you're talking about it ,",5.504759311676025,enough
25010:18,"uh, we also have some two year college.",4.4849324226379395,all
8884:22,so i guess i get some of both.,1.8641996383666992,all
82021:22,"um, we've actually had some warnings in, uh, raleigh uh, on air pollution.",6.774276256561279,all
138291:137,"i'd, i'd kind of like  to, to look at equipment like a lathe or like you say, a table saw and some of those things that  would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth",4.556112766265869,all all
74560:83,"and then i would provide, uh, use the money that we've paying them   to, uh, provide some special help in training and particularly, uh, mentor teachers  to work with the beginning teachers and the teachers who  may have been at it a long time but have been making the same mistakes for a long time.",4.757604122161865,all
19161:75,"the evidence is that, uh, you know, he's, he's let some, some stuff  go, you know, the east german situation.",3.3051323890686035,all all
106391:27,this is going  to give me some more places to go .,2.1663146018981934,all
24959:32,"maybe we do, we need some more catholic schools,",3.141655921936035,enough
85193:35,"likewise, we, uh, we do some projects every now and then.",6.79219388961792,all
121941:10,"they have some delicious, delicious things,",8.33110237121582,all
147067:15,"i know that some of the schools they have, uh, country western day or something like that one, you know, or tacky day,",7.5378241539001465,all any
143578:37,"you must see kids with real significant problems, uh, in some cases.",11.167712211608887,all
123812:31,"uh, it, there's some trees like the oaks,",5.3152995109558105,all
167299:10,they had some property there,2.4191129207611084,all
103701:14,"we'll have some interesting discussion, i guess .",3.723615884780884,all
69750:37,"so you ha-, you have been to some family reunions, perhaps.",7.211181163787842,all
121775:50,"um, maybe some rolls and, um, i guess  some, uh, some rice or something like that.",3.2958498001098633,all all all much
24421:47,"and it, and if it's possible even get some experience at it or at least watch some people do it.",3.002089262008667,all all
83966:23,it was starting  to burn some oil.,3.0212156772613525,enough
157049:37,"well, i, i think on some of it, you have  to say someone's responsible for his actions.",4.3427958488464355,all all
46132:24,"if you get  to watch some of these,",8.566998481750488,all
108856:37,"you can't understand what they're saying  on some of those songs which  probably is just as well on some of them, too.",5.864024639129639,all all
37616:97,"it seems that what you really need  to do   to win though, is to have a team that  has reasonable talent and has some people that  have, have, have real breakthrough years.",8.511857986450195,all
147613:4,some people say oh the boys shouldn't have  to do those jobs. the inside jobs.,8.457073211669922,all
174455:135,"the only commitments that they're interested in  making  or even talking about  are ones for flash value like, uh, the trip to mars. which  is, would, would produce some useful scientific research and so forth,",7.334834098815918,all
7265:10,"we did some remodeling when we bought a house ,",2.3055882453918457,all
99956:17,"christmas time, uh, some of our relatives would come up from alabama,",7.589110851287842,all
170937:25,"and they finding, in some cases they're finding it 's just not worth it to work because it's all going out in daycare.",10.827178001403809,all
8865:67,but one of the things that i do  when i've got some spare time  is i do some woodworking.,1.3115988969802856,enough all
58800:5,"some of the stuff is good,",6.839081764221191,all
116197:36,"uh, there are supposed  to be, uh, some people f-, moving down here from colorado springs for t i.",6.665173053741455,all
109040:25,"we, we had some friends over as recently as saturday night",5.050326824188232,all
74797:57,"i measured it one time, because i was, uh, we had saw some termites",5.734604835510254,all
7091:13,"and, then, some people they get so wrapped up in them that they find, you know, one day they find, wow, i didn't realize i had this much, you know, i'd spent this much money.",8.94106388092041,all
148456:26,"i, i like some of it, um,",5.128146648406982,all
142083:38,"some, uh, you know, i have some good shots and some bad shots.",5.671749114990234,all all all
57651:63,"i'm convinced that the small v eight like the, the mustang's original two eighty-nine or some of the chevy two eighty-threes, were good little v eight engines that  were not gas guzzlers",4.7689900398254395,all
7526:63,the elections where they have that topic  seem  to be a little bit better  attended than some of the other ones.,5.211568355560303,all
68658:19,"but, if there are some people who  don't agree uh, then there must be, it seems  to be there must be at least a reasonable doubt for some people.",8.171649932861328,all all
16570:13,"and, um, some people don't like that, that, film on the pudding",7.246813774108887,all
8867:13,"and i made some, um, candle sconces that you hang  on the...",5.719223976135254,all
125063:17,"and then, um, some other credit cards, like store credit cards, you know, i do have them up there a little bit,",6.543736934661865,all
121793:56,"you know, i want to, i want  to throw some charcoal on the grill and, and throw a steak  on there and some baked potatoes and stuff like that",2.8768534660339355,all all
154774:35,"and i think that keeps a lot, some people from  exercising.",9.9701509475708,all
87654:69,"i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",7.5376081466674805,all all
62771:99,"and i thought well, if i had, uh, a nic-, a nice little, um, tape recorder, you know, so that i could put some good music on in there for her every once in a while. and then also so that i can, uh, uh, copy, uh, parts off, i, i do some musicals and things like this and if i can copy sections off that i can use  someplace so i figured well this will be good.",3.0379278659820557,all all all
163289:195,"and i, i guess i'll do this for, i was doing this for, actually, i was going  to do it for my son so that he could, uh, he, he's in high school, so that he could make some money.",1.7413252592086792,enough
37263:24,"i mean, i've done some of both.",2.672312021255493,all
32953:43,"and i've got some broccoli, uh, onions some, some radishes and, uh, uh, beets.",3.992222309112549,all all all
23634:28,i imagine in argentina you've got some great foods.,6.1864519119262695,all
108521:93,"uh, lot of the shows that, that i've liked  in the past, like, uh, oh, golden girls and, some of them tend  to get so risque,",8.572807312011719,all
67780:49,"and the dog was being house sit , or dog sit , whatever, by some friends of mine down the street,",6.46887731552124,all
168606:48,"not so much because, uh, it's bad per se, although there is some pretty crappy programming",7.234503746032715,all
27798:15,but he does have some things.,6.667460918426514,all
120747:13,something giving you some affection as well.,3.6142311096191406,all all
47856:7,"and some of them don't,",7.604736328125,all
114202:81,"and, uh, they, they promote service on the part of the kids to, to, uh, some of those people.",9.008288383483887,all
23630:11,what are some of your favorite foods .,7.463240623474121,all
87467:20,"uh, she can't eat some cream cheese.",2.642864227294922,all
168976:57,"and they, they at least have, now they have at least some marginally marketable skills and more discipline.",7.455923557281494,all
166762:101,"because, uh, i th-, you know, i think for a lot of people it really is the decision of, do they still have some of their life left.",5.514557838439941,all
123797:41,"i was up, i was up there cutting some firewood this weekend,",3.593707799911499,all
63076:40,and then i went to colorado springs the next week  to do some training at the t i up there.,3.0238213539123535,all
54840:11,"how about some of the ads,",8.550646781921387,all
18547:110,"my, my wife and i, we planted on the, on the south side of our, of our house we planted some gardenias.",5.781756401062012,all
7017:34,"well the, the other thing some people are not aware of , is they will use their a, their credit card like their visa or their mastercard for cash",7.731287479400635,all
65258:45,"and i hope we, hope we did them some good, uh, on their little computer dealy.",2.877685546875,all
15216:13,"like i do some volunteer work here and there,",5.7540788650512695,all
13420:11,"i get some of these things  in the mail that i wonder, where in the world did they get my address  or where did they get my name  .",6.2617692947387695,enough
80877:63,so you really don't have  to be disrupted for more than about a weekend. if you have some help.,4.821961402893066,all
38947:33,"i was, i was making some little things for christmas,",5.955745697021484,all
154517:48,"and, uh, i was kind of interested  to hear cause they had some people from the e p a and lots of different places",6.267805099487305,all
105338:42,"uh, some people just, uh, i've heard some people just talking in our group of friends that they just feel it's an invasion of privacy and things like that,",5.6145477294921875,all all
36611:16,"um, up here some of the state parks are really nice",6.359622478485107,all
22419:43,you didn't get a big kick out of  killing them like some people do.,5.6080451011657715,most
54865:37,"so, we're probably going  to like rent those some time and then try  to see godfather part three somewhere.",2.129701614379883,this that
171972:37,"uh, i, i think that in some cases that's considered  to prejudice the current case",11.164554595947266,all
82503:72,"um, i, i was taking a voice i o class and, um, and actually doing some research,",3.960078239440918,all
170188:22,we actually do some work with some people down at georgia tech.,3.0445525646209717,all all
19360:7,"and some of the countries that  were forced  in at th-, later dates is the three baltic countries, you know,  came in, in the forties,",8.152395248413086,all
77593:15,what  are some of the things that you did  with your children when they were growing up .,7.82395076751709,all
166799:28,"at least, i mean i think some nursing homes do that.",9.390420913696289,all
17008:76,"i mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it",6.724816799163818,all
118769:33,"i've, i've heard some horrible, horrible stories about high, high school teachers",7.0342254638671875,all
148372:13,and i like some of their songs.,8.612696647644043,all
83450:9,"and indeed some juries are no longer twelve people,",10.723258018493652,all
30439:48,"it's got a nice little word processing software on it, you know, and some budgeting type things and stuff.",6.084535598754883,all
46441:47,"i went to the far east, uh, back in october  to do some training for t i",1.941540002822876,all
9762:24,even in for kids watching some of it can be a little violent sometimes and stuff.,4.336147785186768,all all
163122:31,"i think at each wal-mart, they had some recycling dumpsters and things like that, which  now,",5.148303031921387,all
106565:53,"well that's, yeah, that's right that the children have some responsibility   too, to their parents and such, to help decide what s the right thing.",4.16945219039917,all
154338:10,i like some country music.,5.77734899520874,all
138340:30,"i mean i'm sure there's some good ones,",8.551628112792969,all
19284:42,"and i think he's actually, honestly trying  to do some change.",2.6317996978759766,all
98822:22,"well, th-, some of that,",6.398576736450195,all
18087:40,i haven't watch any other ones on t v. just on some of the tapes.,8.066479682922363,all
103868:139,"i mean, i'm, i'm not saying i, i think capital murder or capital punishment is the perfect solution in every case, you know, especially because there are some cases when you just don't know",11.687668800354004,all
130065:25,"well, i guess there are some places, uh, in the north, in particular that, uh,  have a real definite way of encouraging you to recycle",6.539987087249756,all
